NAME,DEC,RA,TRANSIT,TRANSITURL,TRANSITREF,SE,SEURL,SEREF,MSTAR,IMAGING,TIMING,ASTROMETRY,MICROLENSING,MASS,PER
Kepler-232 c,51.12173888895246,19.72108055565092,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0463015,11.379349
Kepler-579 b,39.95291666666667,19.66680277778043,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.99,0,0,0,0,0.0147338,9.66857723
Kepler-215 d,45.21368888854981,19.66489999983046,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0184218,30.864423
Kepler-1388 b,47.17452777756585,18.88906944433848,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.63,0,0,0,0,0.020755,12.2854603
Kepler-1180 b,43.15605555534363,19.72583333333333,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.09,0,0,0,0,0.0147338,16.8601286
Kepler-398 d,40.34386111153497,19.43124444431729,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0,0,0,0,0,0.00189081,6.83437001
HAT-P-21 b,41.02794444402059,11.41832999997669,1,http://adsabs.harvard.edu/abs/2011ApJ...742..116B,Bakos 2011,0,,,0.947,0,0,0,0,4.07833,4.124481
Kepler-485 b,50.47005555550258,19.66642222192552,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.07,0,0,0,0,1,3.2432598
Kepler-1414 b,42.42230555534363,18.99523888905843,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.8,0,0,0,0,0.00609283,3.51576315
HAT-P-4 b,36.22963888910082,15.33275555504693,1,http://adsabs.harvard.edu/abs/2008ApJ...677.1324T,Torres 2008,1,,,1.248,0,0,0,0,0.671507,3.056536
Kepler-363 d,41.30538888878292,18.87946944448683,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0151834,11.932125
Kepler-1564 b,46.64269444465637,19.37240833335453,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.93,0,0,0,0,0.0109866,18.0540381
Kepler-1299 b,37.41138888888889,19.07667777803209,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.94,0,0,0,0,0.0265453,19.9400874
HD 210702 b,16.04059722211626,22.19759166717529,0,,,0,,,1.71,0,0,0,0,1.86459,354.29
Kepler-298 b,48.82536111089919,18.86931944449743,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.014454,10.475464
61 Vir b,-18.30861111111111,13.30693611092038,0,,,0,,,0.942,0,0,0,0,0.016075,4.215
Kepler-545 b,40.69205555544959,19.37108611106873,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.04,0,0,0,0,0.0220818,13.24934059
Kepler-240 c,40.75026944445239,19.41058055559794,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0165098,7.953528
Kepler-1148 b,45.71952777783076,19.39690277735392,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.81,0,0,0,0,0.0125233,1.10446351
Kepler-148 d,46.85877777788374,19.31908055543899,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0,0,0,0,0,0.428344,51.84688575
Kepler-1450 b,45.0813888888889,19.63692222224341,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.71,0,0,0,0,0.0126737,54.5094166
alpha Ari b,23.46277777777778,2.119524999989403,0,,,0,,,1.33,0,0,0,0,1.71662,380
Kepler-142 b,48.4812805557251,19.67458888901605,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.014692,2.024152
Kepler-122 c,39.94911111089918,19.40746111128065,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.115399,12.465988
Kepler-1237 b,44.69061111132304,19.70861666679382,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.94,0,0,0,0,0.024536,84.5733226
Kepler-557 b,41.61513888888889,19.5805638885498,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.11,0,0,0,0,0.021778,3.70598955
Kepler-604 b,42.62625,19.48773333337572,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.02,0,0,0,0,0.020755,25.85501786
Kepler-264 b,37.37623888863457,19.46963888883591,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0333072,40.806231
CoRoT-19 b,-0.1706944444444444,6.468905277782016,1,http://adsabs.harvard.edu/abs/2012A%26A...537A.136G,Guenther 2012,0,,,1.21,0,0,0,0,1.10792,3.89713
Kepler-592 b,48.68325000021193,19.05271111117469,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.04,0,0,0,0,0.0183949,2.82019241
Kepler-254 d,45.81651111072964,19.21098055521647,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0196646,18.746477
GJ 667 C b,-34.99683333290948,17.31634388923645,0,,,0,,Predicted,0.33,0,0,0,0,0.0174951,7.1999
Kepler-26 e,46.5665388891432,18.99606944402059,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0186399,46.827915
Kepler-889 b,50.75950000021193,19.43115555551317,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.14,0,0,0,0,0.00392895,3.744439
GJ 832 b,-49.00701666673024,21.55945000012716,0,,,0,,,0.45,0,0,0,0,0.684002,3657
Kepler-1627 b,41.57672222243416,18.93711111121707,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.87,0,0,0,0,0.0421671,7.20283653
Kepler-274 c,38.47728055530124,19.52818055576748,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0135483,33.197861
HD 195019 b,18.7696333334181,20.47178333335452,0,,,0,,,1.025,0,0,0,0,3.57989,18.20132
Kepler-1478 b,41.74622222264608,19.54433888859219,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.04,0,0,0,0,0.0127496,26.0840594
Kepler-320 c,46.17513055536482,19.54756944444444,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00871939,17.934937
Kepler-115 c,45.2619222217136,19.84746111128065,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0208911,8.990889
Kepler-94 b,47.49694444444444,18.74630555576748,1,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,Marcy 2014,0,,Predicted,0.81,0,0,0,0,0.0341063,2.50806
HD 20794 b,-43.07154999997881,3.331450000339084,0,,,0,,,0.7,0,0,0,0,0.00848679,18.315
Kepler-758 e,41.13544444441796,19.53897499985165,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.16,0,0,0,0,0.0124263,8.1934719
Kepler-1372 b,44.83955555544959,19.25910833358765,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.98,0,0,0,0,0.00668223,1.31155557
Kepler-144 c,42.7755111111535,18.79438055568271,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00829825,10.104665
Kepler-638 b,41.61719444443782,18.99462777773539,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.88,0,0,0,0,0.0134548,6.07972888
Kepler-229 b,48.37578888893128,19.1333000002967,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0165098,6.252972
Kepler-1452 b,38.26633333312141,19.4948555554284,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.41,0,0,0,0,0.0222358,42.913751
HD 104067 b,-20.35274999989404,11.98608888891008,0,,,0,,,0.791,0,0,0,0,0.185935,55.806
Kepler-330 b,44.80168055560853,19.22983055538601,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00829825,8.25978
Kepler-627 b,39.76791666666666,19.47361944463518,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.3,0,0,0,0,0.0434306,40.6994443
Kepler-171 b,41.75553888903724,19.78478888882531,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0178911,4.166972
Kepler-406 b,44.96822222219573,19.45653638892703,1,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,Marcy 2014,0,,Predicted,1.07,0,0,0,0,0.0199792,2.42629
HAT-P-11 b,48.08029444482592,19.84726111094157,1,http://adsabs.harvard.edu/abs/2010ApJ...710.1724B,Bakos 2010,0,,,0.81,0,0,0,0,0.0825354,4.8878162
Kepler-1151 b,47.8784444448683,19.48318611145019,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.88,0,0,0,0,0.0166923,65.6478424
Kepler-570 b,48.79188888867696,19.36250555568271,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.93,0,0,0,0,0.0191406,4.301662
Kepler-1321 b,46.64097222222222,19.63523888892598,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.54,0,0,0,0,0.0802404,11.12830484
HD 60532 b,-22.29618055555556,7.567558333343929,0,,,0,,,1.44,0,0,0,0,1.0348,201.3
HD 13189 b,32.31642222192552,2.161158332824707,0,,,0,,Predicted,1.17,0,0,0,0,7.12332,471.6
Kepler-344 c,46.324411110878,19.49998055564033,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0260126,125.596809
Kepler-79 d,44.38158055517409,20.03448055558735,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0189,52.09059
Kepler-1044 b,46.66625,19.54296388838026,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.08,0,0,0,0,0.021778,6.77408868
HD 11964 c,-10.24183611128065,1.952727777693007,0,,,0,,,1.08,0,0,0,0,0.0770689,37.910254
HD 50554 b,24.24579166624281,6.911902777353923,0,,,0,,,1.025,0,0,0,0,4.39876,1224
Kepler-147 b,39.08718055566152,19.19838055504693,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0125754,12.610584
PSR B1257+12 B,12.68233333375719,13.00099361108409,0,,,0,,Predicted,,0,1,0,0,0.0135305,66.5419
HD 204313 d,-21.7255944442749,21.47005000008477,0,,,0,,,1.02,0,0,0,0,1.60642,2831.6
Kepler-546 b,40.99049999978807,18.88383888890346,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.11,0,0,0,0,0.204677,4.14702026
Kepler-38 b,42.27919444402059,19.12202361106873,1,http://adsabs.harvard.edu/abs/2012ApJ...758...87O,Orosz 2012,0,,Predicted,0.949,0,0,0,0,0.0621296,105.595
HAT-P-29 b,51.77875,2.208748333189223,1,http://adsabs.harvard.edu/abs/2011ApJ...733..116B,Buchhave 2011,0,,,1.207,0,0,0,0,0.779004,5.723186
WASP-24 b,2.343305555979411,15.14770527733697,1,http://adsabs.harvard.edu/abs/2010ApJ...720..337S,Street 2010,1,,,1.184,0,0,0,0,1.091,2.3412127
Kepler-486 b,49.26700000001325,18.99199722237057,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.79,0,0,0,0,0.7621,30.36044667
HIP 91258 b,61.7025,18.61476499981351,0,,,0,,Predicted,0.95,0,0,0,0,1.068,5.0505
Kepler-7 b,41.08980555534363,19.2387677775489,1,http://adsabs.harvard.edu/abs/2010ApJ...713L.140L,Latham 2010,1,,,1.347,0,0,0,0,0.437758,4.885525
WASP-97 b,-55.77205555544959,1.640288889143202,1,http://adsabs.harvard.edu/abs/2014MNRAS.440.1982H,Hellier 2013,0,,Predicted,1.12,0,0,0,0,1.32,2.07276
Kepler-221 c,46.83526944438616,19.77698055585225,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0256819,5.690586
HD 16141 b,-3.559538888931274,2.588894444571601,0,,,0,,,1.052,0,0,0,0,0.249652,75.523
Kepler-1434 b,51.20294444455041,19.70255833334393,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.47,0,0,0,0,0.00422224,8.05333618
Kepler-27 c,41.08586111121708,19.48245138910081,1,http://adsabs.harvard.edu/abs/2012MNRAS.421.2342S,Steffen 2012,0,,,0.65,0,0,0,0,0.0793989,31.3309
Kepler-69 b,44.86888888888889,19.55072916666667,1,http://adsabs.harvard.edu/abs/2013ApJ...768..101B,Barclay 2013,0,,Predicted,0.81,0,0,0,0,0.0168702,13.722341
HD 153950 b,-43.30942500008477,17.0752166668574,0,,,0,,,1.12,0,0,0,0,2.74209,499.4
Kepler-11 b,41.90911111089918,19.80767277770572,1,http://adsabs.harvard.edu/abs/2013ApJ...770..131L,Lissauer 2013,0,,,0.961,0,0,0,0,0.00597804,10.3039
Kepler-53 b,40.56244444423251,19.36411833339267,1,http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S,Steffen 2013,0,,Predicted,0.98,0,1,0,0,0.0249941,18.6489525
Kepler-292 d,42.42428055551317,19.71773888885975,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0167934,7.055679
Kepler-216 b,46.12914999961853,19.58186944431729,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0179955,7.693641
Kepler-808 b,48.44561111132303,19.43960555553436,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.76,0,0,0,0,0.0107116,0.63133235
42 Dra b,65.56354722234937,18.43305277824402,0,,,0,,,0.92,0,0,0,0,3.73203,479.1
Kepler-198 b,38.69101111094157,19.37821111149258,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0239491,17.790037
Kepler-20 f,42.33869444423252,19.17986777729458,1,http://adsabs.harvard.edu/abs/2012Natur.482..195F,Fressin 2012,0,,,0.912,0,0,0,0,0.00323095,19.57706
HD 125612 b,-17.48136111153497,14.34820833312141,0,,,0,,,1.1,0,0,0,0,3.06805,559.40487
Kepler-1260 b,42.55524999989403,19.70608333322737,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.06,0,0,0,0,0.0130579,19.1187753
Kepler-1311 c,43.82441666656071,19.3100833331214,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.05,0,0,0,0,0.00590412,2.53573424
Kepler-1321 c,46.64097222222222,19.63523888892598,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.54,0,0,0,0,0.0185165,2.22649109
KELT-7 b,33.31828611108992,5.219700000021193,1,http://adsabs.harvard.edu/abs/2015AJ....150...12B,Bieryla 2015,0,http://adsabs.harvard.edu/abs/2015AJ....150...12B,Bieryla 2015,1.535,0,0,0,0,1.28,2.7347749
Kepler-318 b,46.79361944410536,19.89885000016954,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0733215,4.662715
HD 34445 b,7.353705555597941,5.29471666653951,0,,,0,,,1.069,0,0,0,0,0.790506,1049
XO-2S c,50.2175,7.802076944510142,0,http://adsabs.harvard.edu/abs/2014A%26A...567L...6D,Desidera 2014,0,,Predicted,0.982,0,0,0,0,1.371,120.8
Kepler-184 c,43.0747111108568,19.4634611108568,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0145328,20.303005
Kepler-1458 b,41.03805555555555,18.88077500025431,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.96,0,0,0,0,0.0230257,47.9872764
Kepler-1539 b,44.26855555560854,18.94796111106873,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.84,0,0,0,0,0.0222358,133.3036741
Kepler-1081 b,41.31775000002649,19.29630000008477,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.88,0,0,0,0,0.0030088,3.85691855
Kepler-124 c,49.06491111119588,19.11685000000729,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0129124,13.821375
Kepler-422 b,46.32333333333334,18.84197694460551,1,http://adsabs.harvard.edu/abs/2014ApJ...795..151E,Endl 2014,0,,Predicted,1.15,0,0,0,0,1,7.8914483
tau Boo b,17.45677499983046,13.7877888891432,0,,,0,,,1.341,0,0,0,0,5.95,3.312433
Kepler-758 c,41.13544444441796,19.53897499985165,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.16,0,0,0,0,0.0125233,4.75793986
HD 11506 b,-19.50673611111111,1.880700000127157,0,,,0,,,1.19,0,0,0,0,4.7347,1405
HAT-P-24 b,14.26258333312141,7.255005555682712,1,http://adsabs.harvard.edu/abs/2010ApJ...725.2017K,Kipping 2010,0,,,1.191,0,0,0,0,0.685857,3.35524
HAT-P-2 b,41.0481555557251,16.34343611081441,1,http://adsabs.harvard.edu/abs/2010MNRAS.401.2665P,Pal 2010,1,,,1.308,0,0,0,0,8.87065,5.6334729
Kepler-1073 b,38.23305555555556,19.61018055597941,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1,0,0,0,0,0.0174594,8.67888593
Kepler-930 b,42.24744444423252,19.88763055562973,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.25,0,0,0,0,0.0158698,71.4517775
Kepler-1179 b,47.81063888867696,18.93984166675144,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.84,0,0,0,0,0.00774372,2.68505749
NN Ser c,12.91238888846503,15.88225861125522,0,,,0,,Predicted,,0,1,0,0,2.24099,5571
gamma Leo A b,19.84186111132304,10.33282222217984,0,,,0,,,1.57,0,0,0,0,10.3722,428.5
Kepler-601 b,42.17652777777778,18.80030833333731,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.85,0,0,0,0,0.014034,5.37886844
Kepler-370 b,40.91631111145019,19.47808055559794,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.011856,4.57953
OGLE-TR-10 b,-29.87636111153497,17.85784722222222,1,http://adsabs.harvard.edu/abs/2008ApJ...677.1324T,Torres 2008,0,,,1.14,0,0,0,0,0.62,3.10129
Kepler-1561 b,43.56647222201029,19.79490555551317,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.07,0,0,0,0,0.00392895,1.00520701
Kepler-52 b,49.97575000021193,19.11586888843113,1,http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S,Steffen 2013,0,,Predicted,0.54,0,1,0,0,0.015593,7.8773565
Kepler-275 d,38.51491944419013,19.49864999983046,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0333072,35.676062
HD 154672 b,-56.44896666632758,17.16802222225401,0,,,0,,,1.06,0,0,0,0,5.00638,163.94
HD 23127 b,-60.07819166713291,3.656541666454739,0,,,0,,,1.127,0,0,0,0,1.40487,1214
Kepler-846 b,49.04602777798971,19.1371333334181,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.94,0,0,0,0,0.019398,19.80792185
Kepler-1461 b,43.19838888910081,19.05536388874054,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.79,0,0,0,0,0.0150076,29.3494775
HIP 97233 b,-0.6965166664123535,19.76146111064487,0,http://adsabs.harvard.edu/abs/2015A%26A...573A...3J,Jones 2014,0,,Predicted,1.93,0,0,0,0,19.8471,1058.8
HD 28185 b,-10.55067500001855,4.440630555682713,0,,,0,,,0.99,0,0,0,0,5.79721,379
Kepler-1492 b,41.03641666677263,19.23980555534363,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.77,0,0,0,0,0.0115494,16.75255007
Kepler-42 c,44.6193333334393,19.48126555548774,1,http://adsabs.harvard.edu/abs/2012ApJ...747..144M,Muirhead 2012,0,,,0.13,0,0,0,0,0.000954523,0.45328509
Kepler-1493 b,38.56522222201029,19.23661111116409,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.06,0,0,0,0,0.00965491,15.0217983
HAT-P-41 b,4.672416666878594,19.82151083310445,1,http://adsabs.harvard.edu/abs/2012AJ....144..139H,Hartman 2012,0,,Predicted,1.418,0,0,0,0,0.800254,2.694047
HD 1690 b,-8.28116388850742,0.3536999999152289,0,,,0,,,1.18,0,0,0,0,6.52644,533
HD 192310 c,-27.03253611140781,20.25460555553436,0,,,0,,,0.8,0,0,0,0,0.0736073,525.8
Kepler-1614 b,49.77591666645474,18.99142222245534,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.79,0,0,0,0,0.0115494,3.9466141
Kepler-48 b,40.94900000042385,19.94261416647169,1,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,Marcy 2014,0,,Predicted,0.88,0,1,0,0,0.0123966,4.778
Kepler-53 d,40.56246111128065,19.36411944495307,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0157841,9.751962
Kepler-885 b,49.73719444433848,19.24410277790493,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.21,0,0,0,0,0.01966,18.11472949
Kepler-1612 b,45.6550833331214,19.41668611111119,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.96,0,0,0,0,0.00325512,3.91795101
WASP-42 b,-42.07358333322738,12.86543638865153,1,http://adsabs.harvard.edu/abs/2012A%26A...544A..72L,Lendl 2012,0,,,0.881,0,0,0,0,0.496968,4.9816877
HD 183263 c,8.358133333524068,19.47349444442325,0,,,0,,,1.121,0,0,0,0,3.47646,3066
Kepler-738 b,46.5678611111641,19.17131111092038,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.86,0,0,0,0,0.01966,24.58721573
Kepler-1341 b,44.15936111132304,18.70078333331479,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.79,0,0,0,0,0.0267373,132.9968322
Kepler-1441 b,43.12458333333333,19.58127500004239,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1,0,0,0,0,0.00752338,39.4419839
HD 89744 b,41.22986666679382,10.36962777773539,0,,,0,,,1.48,0,0,0,0,8.18778,256.78
Kepler-552 b,48.24200000021193,19.38317777739631,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.03,0,0,0,0,0.0499388,5.26341577
TRAPPIST-1 c,-5.041275000042385,23.10813416692946,1,http://adsabs.harvard.edu/abs/2016Natur.533..221G,Gillon 2016,0,,Predicted,0.08,0,0,0,0,0.00337211,2.421848
Kepler-1258 b,49.99474999957614,19.02699722184075,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.99,0,0,0,0,0.00172655,0.98494017
Kepler-861 b,46.22627777735392,19.49026111125946,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.82,0,0,0,0,0.0172355,3.94963138
Kepler-357 c,44.0087194442749,19.41621111128065,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0218083,16.85837
Kepler-191 d,45.32316666656071,19.41222499953376,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.85,0,0,0,0,0.0172355,5.94504102
Kepler-1579 b,43.515,19.55253333330154,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.75,0,0,0,0,0.00157306,0.84990789
HD 31253 b,12.35229722234938,4.912111110687256,0,,,0,,,1.23,0,0,0,0,0.501427,466
Kepler-970 b,40.70872222211626,19.30834999985165,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.7,0,0,0,0,0.0231879,16.73652231
HD 93083 b,-33.57665555530124,10.73916111098395,0,,,0,,,0.7,0,0,0,0,0.368176,143.58
Kepler-777 b,44.3464722220103,18.8482694445716,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.58,0,0,0,0,0.0109866,5.72812599
Kepler-858 b,51.20905555513171,19.25657500002119,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.96,0,0,0,0,0.0783692,76.13602028
Kepler-158 c,39.78133055580987,18.93548055556085,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0139923,28.551383
Kepler-1628 b,43.41158333354526,18.77558055559794,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.55,0,0,0,0,0.112141,76.378033
